#,postal_code,pincode,base_name,feature_source,source_zcta,identity_source,enrichment_queue,enrichment_priority,enrichment_action,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio,missing_columns
41,00954,00954,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Toa Alta,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
42,00955,00955,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,San Juan,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
43,00958,00958,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Bayamon,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
44,00963,00963,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Catano,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
45,00970,00970,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Guaynabo,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
46,00975,00975,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,San Juan,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
47,00977,00977,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Trujillo Alto,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
48,00978,00978,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Saint Just,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
49,00981,00981,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Carolina,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
50,00984,00984,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Carolina,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
