country_code,pincode,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio
USA,15424,PA,Addison,39.82900170697308,-79.3537741425859,NE,f,215.71127345853745,T3,t,f,f,f,10.351437699680512,50.9,315.605,M,f,f,f,f,f,84.3157894736842,77.36842105263158,78.30526315789473,f,f,f,f,f,f,f,28615,VS,1029.263370332997
USA,15425,PA,South Connellsville,40.02701394438801,-79.55410649936894,NE,f,228.34783873666396,T3,t,f,f,f,11.46967649630395,44.6,315.605,M,f,f,f,f,f,84.46792823789629,83.36200540673384,80.46387318751536,f,f,f,f,f,f,f,125997,VS,1025.9815242494226
USA,15427,PA,Centerville,40.06740818935538,-79.97063878335811,NE,f,263.0180690414996,T3,t,f,f,f,13.538461538461538,48.8,315.605,M,f,f,f,f,f,90.9307875894988,85.68019093078759,83.86038186157518,f,f,f,f,f,f,f,210042,VS,919.7080291970804
USA,15428,PA,Dawson,40.08108628881029,-79.68183516395919,NE,f,238.42030016832092,T3,t,f,f,f,10.53941908713693,40.3,315.605,M,f,f,f,f,f,80.34188034188034,80.1994301994302,77.7065527065527,f,f,f,f,f,f,f,125997,VS,967.6339285714284
USA,15429,PA,Centerville,40.00675760558256,-79.94023140863078,NE,f,261.23854145934945,T3,t,f,f,f,15.0,35.8,315.605,L,f,f,f,f,f,81.25,81.25,73.9375,f,f,f,f,f,f,f,125997,VS,1040.7407407407406
USA,15431,PA,Ohiopyle,39.94064913008173,-79.5807260286013,NE,f,232.0732453143788,T3,t,f,f,f,11.114522566779245,44.8,315.605,M,f,f,f,f,f,79.52879581151832,82.30366492146597,78.11780104712042,f,f,f,f,f,f,f,125997,VS,849.6031746031746
USA,15432,PA,Long Branch,40.113033329187,-79.85916109345703,NE,f,253.09281738745904,T3,t,f,f,f,11.272727272727272,45.5,315.605,M,f,f,f,f,f,84.81012658227847,81.0126582278481,79.77848101265822,f,f,f,f,f,f,f,125997,VS,821.2290502793296
USA,15433,PA,Crucible,39.97411428747053,-79.9579904660338,NE,f,263.23428155896295,T3,t,f,f,f,5.194805194805195,62.0,315.605,L,f,f,f,f,f,83.39100346020761,77.85467128027682,73.60553633217994,f,f,f,f,f,f,f,34835,VS,661.6314199395771
USA,15434,PA,California,40.08012412683269,-79.88034783631922,NE,f,255.23086552735455,T3,t,f,f,f,14.285714285714285,46.3,315.605,M,f,f,f,f,f,88.0,85.6,82.66,f,f,f,f,f,f,f,125997,VS,879.1946308724832
USA,15436,PA,Fairchance,39.81846101628878,-79.72543885287523,NE,f,246.86393423908524,T3,t,f,f,f,11.879895561357705,55.8,315.605,M,f,f,f,f,f,78.82599580712788,83.75262054507337,78.34381551362684,f,f,f,f,f,f,f,125997,VS,953.1250000000001
USA,15437,PA,Farmington,39.79203426190919,-79.59845939402564,NE,f,236.9855275972786,T3,t,f,f,f,20.11225444340505,42.5,315.605,M,f,f,f,f,f,88.4517766497462,83.75634517766497,82.19543147208121,f,f,f,f,f,f,f,34160,VS,876.3040238450074
USA,15438,PA,West Brownsville,40.07483986763372,-79.84430949477131,NE,f,252.24091151327943,T3,t,f,f,f,16.951566951566953,43.6,315.605,M,f,f,f,f,f,83.97129186602871,84.21052631578947,80.5622009569378,f,f,f,f,f,f,f,125997,VS,846.6730954676952
USA,15442,PA,Republic,40.015417046883336,-79.84020248996985,NE,f,252.66658079986664,T3,t,f,f,f,9.563294637921503,37.9,315.605,M,f,f,f,f,f,82.53676470588235,82.44485294117648,79.37040441176471,f,f,f,f,f,f,f,125997,VS,1126.126126126126
USA,15444,PA,Hiller,40.01342708386733,-79.908419061912,NE,f,258.45592558041915,T3,t,f,f,f,30.48780487804878,24.1,315.605,M,f,f,f,f,f,84.76190476190476,100.0,86.4047619047619,f,f,f,f,f,f,f,125997,VS,617.6024279210926
USA,15445,PA,Hopwood,39.873436651001576,-79.65765951382745,NE,f,239.9202796570588,T3,t,f,f,f,7.991906929691452,57.0,315.605,L,f,f,f,f,f,80.89802130898022,80.6697108066971,73.59360730593608,f,f,f,f,f,f,f,125997,VS,1130.7550644567218
USA,15447,PA,Crucible,39.944518745842174,-79.93265558520257,NE,f,261.5930536328772,T3,t,f,f,f,12.0,41.5,315.605,M,f,f,f,f,f,61.53846153846154,61.53846153846154,63.65384615384615,f,f,f,f,f,f,f,34835,VS,520.8333333333334
USA,15450,PA,Centerville,40.002890976036056,-79.97620191979902,NE,f,264.33221509487566,T3,t,f,f,f,1.144492131616595,39.3,315.605,M,f,f,f,f,f,100.0,80.3030303030303,85.6060606060606,f,f,f,f,f,f,f,34835,VS,33.97612488521579
USA,15451,WV,Cheat Lake,39.74018403267763,-79.8400566128426,S,f,218.7741958088469,T3,t,f,f,f,5.188679245283019,52.1,315.605,L,f,f,f,f,f,75.0,80.95238095238095,71.33333333333333,f,f,f,f,f,f,f,107163,VS,939.6551724137929
USA,15456,PA,East Uniontown,39.92919795579014,-79.65320750951253,NE,f,238.3805807949961,T3,t,f,f,f,11.20777891504606,49.3,315.605,M,f,f,f,f,f,84.93870402802102,81.08581436077058,79.8555166374781,f,f,f,f,f,f,f,125997,VS,1266.5474060822899
USA,15458,PA,Edenborn,39.88714921642074,-79.85099766493967,NE,f,255.8171059125804,T3,t,f,f,f,8.151093439363818,50.6,315.605,M,f,f,f,f,f,89.1588785046729,61.49532710280374,74.68691588785047,f,f,f,f,f,f,f,125997,VS,926.4705882352941
USA,15459,PA,Markleysburg,39.76482935545701,-79.46479700148164,NE,f,226.69295084217495,T3,t,f,f,f,8.990536277602523,41.3,315.605,M,f,f,f,f,f,80.45454545454545,77.57575757575758,76.83333333333333,f,f,f,f,f,f,f,34160,VS,819.1593352883675
USA,15461,PA,Masontown,39.839777425295246,-79.89842825721989,NE,f,260.8049189241851,T3,t,f,f,f,11.712062256809338,39.6,315.605,M,f,f,f,f,f,86.2361382909328,79.19112850619699,79.71135029354207,f,f,f,f,f,f,f,34835,VS,931.7371370351503
USA,15464,PA,Ohiopyle,39.92462698020562,-79.43694568956771,NE,f,220.3429001803291,T3,t,f,f,f,9.07563025210084,48.5,315.605,L,f,f,f,f,f,85.92162554426706,79.24528301886792,75.1044992743106,f,f,f,f,f,f,f,125997,VS,864.123957091776
USA,15466,PA,California,40.07561744148168,-79.89198643765248,NE,f,256.2669491711196,T3,t,f,f,f,7.518796992481203,41.5,315.605,L,f,f,f,f,f,87.09677419354838,82.25806451612904,76.62903225806451,f,f,f,f,f,f,f,125997,VS,1360.0
USA,15467,PA,Greensboro,39.78930933995756,-79.90526332806454,NE,f,262.5619041970303,T3,t,f,f,f,7.142857142857142,43.0,315.605,M,f,f,f,f,f,93.5483870967742,90.32258064516128,86.53225806451613,f,t,f,t,f,f,f,34835,VS,793.103448275862
USA,15468,PA,Buffington,39.94874344188455,-79.83762970266226,NE,f,253.51962554620627,T3,t,f,f,f,9.367945823927764,58.1,315.605,M,f,f,f,f,f,91.90523198420532,75.81441263573544,80.79713721618954,f,f,f,f,f,f,f,125997,VS,982.9596412556053
USA,15470,PA,Chalkhill,39.85321476846118,-79.53075768757752,NE,f,229.798350528002,T3,t,f,f,f,22.107438016528928,56.4,315.605,M,f,f,f,f,f,95.0,91.92307692307692,87.67307692307692,f,f,f,f,f,f,f,125997,VS,914.0127388535033
USA,15473,PA,Grindstone,40.072555412679016,-79.7735233231381,NE,f,246.2781256659141,T3,t,f,f,f,20.361816782140107,50.6,315.605,M,f,f,f,f,f,79.94774657086872,83.99738732854344,78.87818419333769,f,f,f,f,f,f,f,125997,VS,956.5465980560318
USA,15474,WV,Cheat Lake,39.752010961076834,-79.90145465747844,S,f,215.9942889178729,T3,t,f,f,f,8.687258687258687,36.6,315.605,M,f,f,f,f,f,88.29787234042553,82.74231678486997,81.77895981087471,f,f,f,f,f,f,f,107163,VS,1228.6751361161525
USA,15475,PA,Republic,39.95813361370336,-79.88057088454566,NE,f,256.97247840258933,T3,t,f,f,f,12.518853695324283,38.7,315.605,M,f,f,f,f,f,82.63888888888889,66.43518518518519,73.80787037037038,f,f,f,f,f,f,f,125997,VS,1432.9896907216496
USA,15477,PA,Elco,40.07856677457029,-79.86239417005166,NE,f,253.7287837530277,T3,t,f,f,f,19.71066907775769,39.4,315.605,M,f,f,f,f,f,92.6605504587156,93.88379204892966,87.42354740061162,f,f,f,f,f,f,f,125997,VS,1234.7560975609756
USA,15478,PA,Smithfield,39.78601390009873,-79.80097126038395,NE,f,253.96234128123615,T3,t,f,f,f,13.2335184737986,48.0,315.605,M,f,f,f,f,f,87.11934156378601,81.89300411522635,81.01028806584362,f,f,f,f,f,f,f,34160,VS,1054.6932742054694
USA,15479,PA,Smithton,40.152241944178535,-79.71325533815464,NE,f,240.38127225685471,T3,t,f,f,f,12.04730229120473,38.2,315.605,M,f,f,f,f,f,88.02902055622734,82.22490931076179,81.49032648125757,f,f,f,f,f,f,f,125997,VS,894.4392082940624
USA,15480,PA,Smock,39.98640922485293,-79.76959607541215,NE,f,247.1528010053441,T3,t,f,f,f,26.495726495726498,49.4,315.605,L,f,f,f,f,f,68.88331242158094,82.3086574654956,69.36135508155584,f,f,f,f,f,f,f,125997,VS,930.0546448087432
USA,15482,PA,Star Junction,40.06073156139743,-79.76644796935321,NE,f,245.823582769438,T3,t,f,f,f,4.201680672268908,40.2,315.605,L,f,f,f,f,f,83.87096774193549,74.59677419354838,72.65725806451613,f,f,f,f,f,f,f,125997,VS,1464.8648648648648
USA,15483,PA,Stockdale,40.08350473781545,-79.85031613911642,NE,f,252.6509852929123,T3,t,f,f,f,18.775510204081638,47.4,315.605,M,f,f,f,f,f,85.4054054054054,69.1891891891892,75.87837837837839,f,f,f,f,f,f,f,125997,VS,1020.8333333333334
USA,15486,PA,Smock,40.02762676183535,-79.70979274833978,NE,f,241.47942871207232,T3,t,f,f,f,18.495297805642632,52.3,315.605,M,f,f,f,f,f,86.32478632478633,74.14529914529915,77.98076923076924,f,f,f,f,f,f,f,125997,VS,912.2641509433962
USA,15501,PA,Somerset,40.03581773436807,-79.13023899372587,NE,f,192.4850329091581,T3,t,f,f,f,10.950985826272865,46.6,315.605,M,f,f,f,f,f,84.45015882619876,80.98623506277416,79.62524580245045,f,f,f,f,f,f,f,72799,VS,892.5533154643981
USA,15521,PA,Pleasantville,40.199715376429744,-78.63176043456808,NE,f,148.35146297855042,T3,t,f,f,f,6.215139442231076,51.9,315.605,M,f,f,f,f,f,88.59649122807018,78.21637426900585,80.31432748538012,f,f,f,f,f,f,f,72799,VS,1067.632850241546
USA,15522,PA,Rainsburg,39.94930598537327,-78.55173330179215,NE,f,146.10255055253907,T3,t,f,f,f,11.175155864015998,50.7,315.605,M,f,f,f,f,f,80.60821484992101,76.24407582938389,76.42871248025277,f,f,f,f,f,f,f,67452,VS,955.473424850405
USA,15530,PA,Berlin,39.94531234867055,-78.91251691156643,NE,f,176.0944324972205,T3,t,f,f,f,10.918774966711052,46.6,315.605,M,f,f,f,f,f,85.24431543299468,75.3265602322206,77.96202225447509,f,f,f,f,f,f,f,72799,VS,968.4249628528975
USA,15531,PA,Boswell,40.185362272048174,-79.07938987311528,NE,f,186.3965109842773,T3,t,f,f,f,14.85884101040119,49.1,315.605,M,f,f,f,f,f,82.5925925925926,84.62962962962963,80.1574074074074,f,f,f,f,f,f,f,72799,VS,794.3227091633466
USA,15533,PA,Valley-Hi,39.985853532612765,-78.2456630639739,NE,f,119.8721573868584,T3,f,f,f,f,11.89873417721519,36.7,315.605,L,f,f,f,f,f,87.07753479125249,77.53479125248509,64.96819085487078,f,f,f,f,f,f,f,14531,VS,851.5151515151514
USA,15534,PA,Hyndman,39.89711316436166,-78.69587745035733,NE,f,159.4904764089279,T3,t,f,f,f,11.75595238095238,50.5,315.605,L,f,f,f,f,f,83.12655086848635,56.07940446650124,65.87841191066997,f,f,f,f,f,f,f,72799,VS,1221.1055276381908
USA,15537,PA,Earlston,39.99811014821024,-78.36506110361941,NE,f,129.34381620102477,T3,f,f,f,f,11.741160773849233,46.0,315.605,M,f,f,f,f,f,88.33629366489046,80.60982830076968,71.04795737122558,f,f,f,f,f,f,f,14531,VS,1017.7234148776832
USA,15541,PA,Shanksville,40.04904652442149,-78.98075161482534,NE,f,179.6828897260361,T3,t,f,f,f,14.45231153685964,48.3,315.605,M,f,f,f,f,f,81.51447661469933,76.91165553080921,77.02487008166295,f,f,f,f,f,f,f,72799,VS,929.3242405455672
USA,15542,PA,Garrett,39.86742643564488,-79.07850774891659,NE,f,191.88074046333097,T3,t,f,f,f,7.622739018087856,46.1,315.605,M,f,f,f,f,f,72.7069351230425,70.24608501118567,71.16890380313198,f,f,f,f,f,f,f,72799,VS,905.4290718038528
USA,15545,MD,Ellerslie,39.77945138987238,-78.77596618023598,S,f,215.5450699022846,T3,t,f,f,f,6.477732793522267,48.1,315.605,M,f,f,f,f,f,84.31001890359168,73.72400756143668,77.02741020793951,f,f,f,f,f,f,f,67452,VS,1142.140468227425
USA,15547,PA,Jennerstown,40.16289917302125,-79.070194799664,NE,f,185.79586077706145,T3,t,f,f,f,2.2941970310391366,41.4,315.605,M,f,f,f,f,f,88.26086956521739,92.6086956521739,85.21739130434783,f,f,f,f,f,f,f,72799,VS,792.099792099792
USA,15550,PA,Manns Choice,39.99025437154748,-78.6449307386875,NE,f,152.74958360365008,T3,t,f,f,f,13.546160483175152,43.3,315.605,M,f,f,f,f,f,82.61474269819193,74.96522948539638,76.78372739916551,f,f,f,f,f,f,f,72799,VS,923.4338747099767
USA,15551,PA,Casselman,39.88412343422999,-79.26761500147053,NE,f,207.1343671791807,T3,t,f,f,f,7.746478873239436,47.5,315.605,M,f,f,f,f,f,77.04918032786885,68.85245901639344,72.41803278688525,f,f,f,f,f,f,f,72799,VS,921.1356466876972
USA,15552,MD,Finzel,39.79628799142616,-78.98232328115795,S,f,232.51208069118923,T3,t,f,f,f,9.18781725888325,43.6,315.605,M,f,f,f,f,f,78.4786641929499,71.24304267161409,73.8265306122449,f,f,f,f,f,f,f,28615,VS,1053.0877573131095
USA,15554,PA,New Paris,40.12525267399899,-78.6157457889606,NE,f,147.7661160080919,T3,t,f,f,f,11.39398998330551,55.6,315.605,M,f,f,f,f,f,83.87372013651877,81.8259385665529,79.68856655290102,f,f,f,f,f,f,f,72799,VS,1071.4285714285716
USA,15557,PA,Casselman,39.92756436069583,-79.2094510831054,NE,f,201.25852658525568,T3,t,f,f,f,13.070283600493218,47.4,315.605,M,f,f,f,f,f,79.46877243359656,74.94615936826992,75.5186647523331,f,f,f,f,f,f,f,125997,VS,958.1614614024751
USA,15558,MD,Finzel,39.74940910486293,-79.09755397823116,S,f,239.81362692636668,T3,t,f,f,f,10.734463276836156,38.8,315.605,M,f,f,f,f,f,76.30057803468208,73.84393063583815,73.86560693641619,f,f,f,f,f,f,f,28615,VS,1130.4347826086957
USA,15559,PA,Schellsburg,40.05913768053851,-78.68240812983812,NE,f,154.4285461402756,T3,t,f,f,f,9.41250789639924,50.6,315.605,M,f,f,f,f,f,82.59833134684148,79.9761620977354,78.53098927294398,f,f,f,f,f,f,f,72799,VS,1039.1389432485323
USA,15560,PA,Shanksville,40.01686679651639,-78.90664181908265,NE,f,174.03888509485378,T3,t,f,f,f,9.090909090909092,36.7,315.605,M,f,f,f,f,f,88.46153846153845,80.76923076923077,81.15384615384615,f,f,f,f,f,f,f,72799,VS,1000.0
USA,15562,PA,Salisbury,39.74165766268565,-79.12189130979736,NE,f,199.3306816877066,T3,t,f,f,f,5.179282868525896,55.1,315.605,M,f,f,f,f,f,86.51685393258427,82.02247191011236,80.81460674157303,f,f,f,f,f,f,f,72799,VS,1965.5172413793102
USA,15563,PA,Shanksville,40.09619365583994,-78.93616832755733,NE,f,175.20607759348675,T3,t,f,f,f,9.064609450337512,47.8,315.605,M,f,f,f,f,f,72.01365187713311,84.98293515358361,76.04948805460751,f,f,f,f,f,f,f,72799,VS,911.98375084631
USA,15564,PA,Wellersburg,39.72985597701294,-78.84543717307801,NE,f,177.43931092683417,T3,t,f,f,f,19.696969696969692,45.5,315.605,M,f,f,f,f,f,65.85365853658537,56.09756097560976,63.47560975609756,f,f,f,f,f,f,f,67452,VS,1150.0
USA,15601,PA,Norvelt,40.313967647018536,-79.53643689722752,NE,f,224.76920187968057,T2,t,f,f,f,25.638206329477004,46.0,315.605,M,f,f,f,f,f,90.79291197125592,86.31798138167565,84.02845827208884,f,f,f,f,f,f,f,352500,S,1004.5829188574676
USA,15610,PA,Donegal,40.13701367328835,-79.41611699171628,NE,f,215.3335206658048,T3,t,f,f,f,10.035043007327172,50.2,315.605,M,f,f,f,f,f,86.99885452462772,86.54066437571592,82.58877434135165,f,f,f,f,f,f,f,125997,VS,879.3590951932139
USA,15611,PA,Adamsburg,40.30658226137094,-79.6526679972633,NE,f,234.622419217071,T2,t,f,f,f,7.865168539325842,49.2,315.605,M,f,f,f,f,f,95.4954954954955,92.7927927927928,88.17567567567568,f,f,f,f,f,f,f,352500,S,991.7355371900828
USA,15613,PA,Murrysville,40.55354383849499,-79.56577004604837,NE,f,228.939232389059,T2,t,f,f,f,15.557337610264636,51.2,315.605,M,f,f,f,f,f,89.10208643815201,84.33308494783904,82.65741430700447,f,f,f,f,f,f,f,352500,S,926.558752997602
USA,15617,PA,Arona,40.26852995807772,-79.65805114146062,NE,f,235.11633165373647,T2,t,f,f,f,22.641509433962263,53.3,315.605,M,f,f,f,f,f,83.96946564885496,87.02290076335878,81.54580152671755,f,f,f,f,f,f,f,352500,S,782.3129251700682
USA,15618,PA,Avonmore,40.5622955904109,-79.44627079746058,NE,f,219.0485356914981,T2,t,f,f,f,11.455596426694692,52.8,315.605,M,f,f,f,f,f,72.63636363636363,69.54545454545455,70.89545454545454,f,f,f,f,f,f,f,352500,S,1056.896551724138
USA,15620,PA,Loyalhanna,40.32336337767149,-79.33881342261455,NE,f,208.0245326181601,T2,t,f,f,f,9.892086330935252,42.8,315.605,M,f,f,f,f,f,90.41533546325878,81.78913738019169,82.2923322683706,f,f,f,f,f,f,f,352500,S,880.2816901408452
USA,15622,PA,Seven Springs,40.03560398654153,-79.31723491613852,NE,f,208.2404974538272,T3,t,f,f,f,23.80216383307573,67.1,315.605,L,f,f,f,f,f,92.77389277389275,85.54778554778555,80.05128205128204,f,f,f,f,f,f,f,125997,VS,954.1547277936963
USA,15626,PA,Delmont,40.408691740248265,-79.57591590227099,NE,f,228.4087606974812,T2,t,f,f,f,23.233794610342315,53.0,315.605,M,f,f,f,f,f,86.30609896432682,79.86191024165707,79.9741081703107,f,f,f,f,f,f,f,352500,S,1030.4829770387964
USA,15627,PA,Loyalhanna,40.3506403296661,-79.3066783765358,NE,f,205.3638633972139,T2,t,f,f,f,10.77081192189106,48.8,315.605,M,f,f,f,f,f,83.95365168539325,78.08988764044943,78.4129213483146,f,f,f,f,f,f,f,352500,S,984.2342342342342
USA,15628,PA,Donegal,40.1000925317566,-79.37008132194364,NE,f,211.8249694817594,T2,t,f,f,f,15.815085158150852,52.6,315.605,M,f,f,f,f,f,81.73913043478261,81.30434782608695,78.65217391304347,f,f,f,f,f,f,f,352500,S,754.7892720306513
USA,15629,PA,Oklahoma,40.59731060394102,-79.56303973153477,NE,f,229.35120511873748,T2,t,t,f,f,14.285714285714285,52.8,315.605,M,t,f,t,f,t,90.5844155844156,78.8961038961039,81.3474025974026,f,t,f,t,f,t,f,352500,S,823.6994219653179
USA,15631,PA,Everson,40.08968276762048,-79.58533210907062,NE,f,230.15549321387465,T3,t,f,f,f,11.6600790513834,38.8,315.605,M,f,f,f,f,f,88.29113924050634,91.13924050632912,84.71518987341773,f,f,f,f,f,f,f,125997,VS,953.4883720930233
USA,15632,PA,Delmont,40.43801136061078,-79.60673199688894,NE,f,231.20007444338987,T2,t,f,f,f,25.471257205172144,49.7,315.605,M,f,f,f,f,f,91.9732441471572,88.15496098104794,85.14353400222966,f,f,f,f,f,f,f,352500,S,1040.1850949829518
USA,15634,PA,Grapeville,40.32531917076504,-79.60596526687699,NE,f,230.6731400129172,T2,t,f,f,f,20.520231213872837,36.4,315.605,M,f,f,f,f,f,100.0,92.92035398230088,90.02212389380531,f,f,f,f,f,f,f,352500,S,1251.3368983957218
USA,15636,PA,Manor,40.36459875947174,-79.6561852877562,NE,f,235.0102733578008,T2,t,f,f,f,25.312145289443816,45.1,315.605,H,f,f,f,f,f,97.3314606741573,96.4185393258427,94.67907303370788,f,f,f,f,f,f,f,352500,S,1185.3898096992018
USA,15637,PA,Madison,40.26125059632666,-79.71203842380974,NE,f,239.71212665048304,T2,t,t,f,f,27.3992673992674,44.2,315.605,M,t,f,f,f,f,98.93190921228305,95.59412550066756,90.53070761014686,t,f,f,f,t,t,f,352500,S,1117.4418604651162
USA,15639,PA,Hunker,40.209299432810106,-79.5937584599655,NE,f,229.8720806935932,T2,t,f,f,f,12.242268041237113,42.8,315.605,M,f,f,f,f,f,95.55808656036446,88.49658314350796,86.69703872437357,f,f,f,f,f,f,f,352500,S,1068.965517241379
USA,15641,PA,Hyde Park,40.63151346723005,-79.58908858987941,NE,f,232.09331909796143,T2,t,f,f,f,15.755627009646304,43.0,315.605,M,f,f,f,f,f,78.6046511627907,76.27906976744187,75.63953488372093,f,f,f,f,f,f,f,352500,S,1331.6582914572864
USA,15642,PA,Arona,40.32044558027886,-79.72119779329633,NE,f,240.43758472339272,T2,t,f,f,f,27.312254133514745,45.0,315.605,M,f,f,f,f,f,93.10165705677628,89.32522985818918,86.00449327307672,f,f,f,f,f,f,f,352500,S,1029.2172237066889
USA,15644,PA,Adamsburg,40.34682283017032,-79.61277683367375,NE,f,231.28602461674205,T2,t,f,f,f,20.32514652525816,47.2,315.605,M,f,f,f,f,f,86.43968643968644,82.85948285948285,81.07669357669357,f,f,f,f,f,f,f,352500,S,1055.0621669627
USA,15650,PA,Calumet,40.27526772063668,-79.39213987572624,NE,f,212.54750784827743,T2,t,f,f,f,20.669601608783086,45.8,315.605,M,f,f,f,f,f,88.12817369987744,85.26527753458238,82.59411661705481,f,f,f,f,f,f,f,352500,S,1141.7989417989418
USA,15655,PA,Laurel Mountain,40.1973899487178,-79.18140656760092,NE,f,194.9653413164534,T3,t,f,f,f,8.211143695014663,55.8,315.605,L,f,f,f,f,f,90.64327485380116,70.17543859649122,73.81871345029239,f,f,f,f,f,f,f,72799,VS,1100.0
USA,15656,PA,Lower Burrell,40.64114506922703,-79.61980894293035,NE,f,234.8220215937257,T2,t,f,f,f,12.637745850188312,48.4,315.605,M,f,f,f,f,f,91.53846153846152,86.25,84.30288461538461,f,f,f,f,f,f,f,352500,S,1008.8757396449704
USA,15658,PA,Laurel Mountain,40.25466548778893,-79.22217481405052,NE,f,198.1702666215365,T3,t,f,f,f,23.510830324909747,55.2,315.605,M,f,f,f,f,f,87.15039577836411,83.7203166226913,81.66226912928761,f,f,f,f,f,f,f,72799,VS,920.7100591715977
USA,15661,PA,Loyalhanna,40.32195108108659,-79.36006622774143,NE,f,209.8241795036992,T2,t,f,f,f,9.523809523809524,43.8,315.605,M,f,f,f,f,f,78.46607669616519,76.10619469026548,75.523598820059,f,f,f,f,f,f,f,352500,S,1423.7288135593224
USA,15663,PA,Madison,40.25233380743176,-79.67958367025572,NE,f,236.98211021568284,T2,t,t,f,f,6.071428571428571,44.6,315.605,M,t,f,f,f,f,92.1686746987952,86.14457831325302,84.51807228915663,t,f,f,f,t,t,f,352500,S,1371.0691823899372
USA,15665,PA,Manor,40.33924502618256,-79.66337678438552,NE,f,235.55878790993808,T2,t,f,f,f,25.104166666666668,42.7,315.605,M,f,f,f,f,f,89.93174061433447,90.9556313993174,85.30716723549489,f,f,f,f,f,f,f,352500,S,891.2429378531073
USA,15666,PA,Bear Rocks,40.15857333164527,-79.51397574149222,NE,f,223.4384470793059,T3,t,f,f,f,15.210276550482735,50.2,315.605,M,f,f,f,f,f,83.03229337712096,82.37547892720306,79.54433497536945,f,f,f,f,f,f,f,125997,VS,1068.0729908114406
USA,15668,PA,Level Green,40.463540998387785,-79.67168121278505,NE,f,236.8780782460779,T2,t,f,f,f,32.715305460276255,49.9,315.605,H,f,f,f,f,f,96.42794606898968,90.1768516897216,92.13307651899842,f,f,f,f,f,f,f,352500,S,1033.7470366754985
USA,15670,PA,Crabtree,40.40783695162144,-79.43210784486588,NE,f,216.2446749953108,T2,t,f,f,f,14.040219378427787,46.3,315.605,M,f,f,f,f,f,90.23255813953487,90.7641196013289,85.36046511627907,f,f,f,f,f,f,f,352500,S,911.0764430577225
USA,15672,PA,New Stanton,40.244275413969575,-79.63069294136712,NE,f,232.85887939241704,T2,t,f,f,f,22.15371968762844,44.2,315.605,M,f,f,f,f,f,85.05221932114883,85.83550913838121,81.56331592689295,f,f,f,f,f,f,f,352500,S,833.7934842628383
USA,15673,PA,Oklahoma,40.593832474415294,-79.55634205186838,NE,f,228.736664552367,T2,t,t,f,f,14.027149321266968,48.8,315.605,M,t,f,t,f,t,96.57657657657658,91.53153153153151,88.16666666666666,f,t,f,t,f,t,f,352500,S,858.5209003215433
USA,15674,PA,Norvelt,40.20674653194496,-79.49643229229507,NE,f,221.62965436235305,T2,t,f,f,f,12.195121951219512,40.2,315.605,M,f,f,f,f,f,100.0,100.0,92.5,f,f,f,f,f,f,f,352500,S,926.829268292683
USA,15675,PA,Jeannette,40.33362847697983,-79.6386723553949,NE,f,233.456102756218,T2,t,f,f,f,17.10362047440699,30.2,315.605,M,f,f,f,f,f,89.0909090909091,90.45454545454544,84.79545454545455,f,f,f,f,f,f,f,352500,S,981.5668202764977
USA,15679,PA,Wyano,40.18127354987868,-79.64977468249589,NE,f,234.78736062505368,T2,t,f,f,f,11.22575319851424,57.5,315.605,M,f,f,f,f,f,87.61245674740485,86.57439446366783,82.84602076124568,f,f,f,f,f,f,f,352500,S,732.7102803738318
USA,15681,PA,Slickville,40.50228843838509,-79.43873954627652,NE,f,217.63199048870865,T2,t,f,f,f,16.87776141384389,44.2,315.605,M,f,f,f,f,f,84.68328141225338,86.24091381100727,81.5576323987539,f,f,f,f,f,f,f,352500,S,905.8823529411765
USA,15683,PA,Everson,40.10924734766196,-79.60489325712312,NE,f,231.5960833846641,T3,t,f,f,f,10.828924162257495,47.8,315.605,M,f,f,f,f,f,78.29002514668902,78.51355127130483,76.2957530036323,f,f,f,f,f,f,f,125997,VS,1144.500561167228
USA,15684,PA,Slickville,40.462887655868045,-79.50629649860915,NE,f,222.92224719995144,T2,t,f,f,f,6.0606060606060606,61.3,315.605,M,f,f,f,f,f,68.10344827586206,79.3103448275862,72.5,f,f,f,f,f,f,f,352500,S,747.8260869565217
USA,15687,PA,Donegal,40.13148799099446,-79.31976731423177,NE,f,207.22719838226723,T3,t,f,f,f,12.225705329153604,54.6,315.605,M,f,f,f,f,f,73.224043715847,72.85974499089252,72.29052823315118,f,f,f,f,f,f,f,72799,VS,924.0310077519381
USA,15690,PA,Oklahoma,40.64549169418309,-79.5424331322359,NE,f,228.4591372441147,T2,t,t,f,f,8.0,40.3,315.605,M,t,f,t,f,t,88.53305785123968,79.54545454545455,80.75413223140497,f,t,f,t,f,t,f,352500,S,1028.6746443892525
USA,15692,PA,Manor,40.3308616591684,-79.67860830705284,NE,f,236.83721737041185,T2,t,f,f,f,25.236167341430495,41.0,315.605,M,f,f,f,f,f,100.0,93.60730593607306,90.26255707762556,f,f,f,f,f,f,f,352500,S,1147.186147186147
