#,pincode,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio,missing_columns
1848,21130,MD,Perryman,39.47493485892891,-76.18924160040196,S,True,61.06856076411182,T2,True,False,False,False,,21.7,315.605,L,False,False,False,False,False,100.0,85.91549295774648,83.07042253521126,False,False,False,False,False,False,True,263757.0,S,51.35135135135135,literacy_rate
1849,84408,UT,Ogden,41.19251981965933,-111.93966338825778,W,False,48.17856745850014,T2,True,False,False,False,,19.5,315.605,,False,False,False,False,False,,,10.0,False,True,False,False,False,False,False,269648.0,S,132.35294117647058,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1850,93409,,,35.32351805095524,-120.69742701021336,UNKNOWN,True,,T2,True,False,False,False,1.02184637068358,41.9,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,281555.0,S,58940.0,state_original;major_city;region;distance_to_state_capital;income_bucket;internet_penetration_state;smartphone_penetration_state
1851,20204,DC,Washington,38.8855571122782,-77.01442778207225,S,True,,T2,True,False,False,False,,-666666666.0,315.605,,True,True,True,False,True,,,10.0,True,False,True,False,True,True,True,681294.0,M,,distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1852,49840,,,46.13749763218286,-86.06014671194279,UNKNOWN,True,,T3,False,False,False,False,8.983050847457626,50.8,315.605,M,False,False,False,False,False,85.96491228070175,73.9766081871345,67.77777777777777,False,False,False,False,False,False,True,10957.0,VS,116.57894736842104,state_original;major_city;region;distance_to_state_capital
1853,59463,MT,Neihart,47.04889133340559,-110.86670326063904,W,False,102.81953486037474,T3,True,False,False,False,19.01408450704225,67.6,315.605,,False,False,False,False,False,68.42105263157895,62.10526315789474,59.10526315789474,False,False,False,False,False,False,False,2007.0,VS,89.33333333333333,income_bucket
1854,59256,,,48.91918742905,-104.54965444891825,UNKNOWN,False,,T3,False,False,False,False,,41.5,315.605,L,False,False,False,False,False,85.71428571428571,90.81632653061224,69.07142857142857,False,False,False,False,False,False,False,3669.0,VS,52.66272189349112,state_original;major_city;region;distance_to_state_capital;literacy_rate
1855,24927,WV,Cass,38.39000447882604,-79.96500262528654,S,False,145.44621743463668,T3,True,False,False,False,5.862068965517241,29.8,315.605,,False,False,False,False,False,67.61363636363636,50.0,54.54545454545455,False,False,False,False,False,False,False,7784.0,VS,125.59241706161136,income_bucket
1856,16331,,,41.29048041081138,-79.56434322649244,UNKNOWN,False,,T3,False,False,False,False,31.313131313131315,57.2,315.605,,False,False,False,False,False,79.54545454545455,70.45454545454545,56.47727272727273,False,False,False,False,False,False,False,37179.0,VS,200.0,state_original;major_city;region;distance_to_state_capital;income_bucket
1857,18451,,,41.39850437672659,-75.2202337394907,UNKNOWN,False,,T3,True,False,False,False,22.02898550724637,57.4,315.605,H,False,False,False,False,False,90.22988505747126,87.35632183908046,88.66666666666667,False,False,False,False,False,False,False,60621.0,VS,112.88659793814432,state_original;major_city;region;distance_to_state_capital
1858,14722,NY,Chautauqua,42.20960788471059,-79.46881541928119,NE,True,471.33296764842777,T3,True,False,False,False,13.19796954314721,51.8,315.605,,False,False,False,False,False,100.0,63.70967741935484,72.29838709677419,False,False,False,False,False,False,True,125544.0,VS,196.34146341463412,income_bucket
1859,40434,,,37.39364310609528,-83.9394892849641,UNKNOWN,False,,T3,False,False,False,False,,14.2,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,13086.0,VS,83.60655737704919,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
1860,16622,,,40.32853404028665,-78.06919726943565,UNKNOWN,False,,T3,True,False,False,False,,64.4,315.605,L,False,False,False,False,False,71.05263157894737,44.73684210526316,57.078947368421055,False,False,False,False,False,False,False,43653.0,VS,95.23809523809524,state_original;major_city;region;distance_to_state_capital;literacy_rate
1861,14827,NY,Coopers Plains,42.18061958823565,-77.14268810221219,NE,False,282.8890358284636,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,92588.0,VS,83.33333333333334,literacy_rate;income_bucket
1862,8073,,,40.009523516243775,-74.86698448388856,UNKNOWN,True,,T2,True,False,False,False,,73.2,315.605,,False,False,False,False,False,25.0,25.0,28.75,False,False,False,False,False,False,True,467805.0,S,25.0,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
1863,4646,,,44.2599121394225,-68.22896169815766,UNKNOWN,True,,T3,False,False,False,False,31.25,41.8,315.605,M,False,False,False,False,False,100.0,82.6923076923077,76.4423076923077,False,False,False,False,False,False,True,56460.0,VS,116.12903225806453,state_original;major_city;region;distance_to_state_capital
1864,35463,,,33.056292847848006,-87.6868670491869,UNKNOWN,False,,T3,True,False,False,False,10.107334525939176,39.2,315.605,M,False,False,False,False,False,86.86006825938567,92.15017064846415,84.49658703071674,False,False,False,False,False,False,False,14829.0,VS,71.99570815450643,state_original;major_city;region;distance_to_state_capital
1865,962,,Bayamón,18.435181991793083,-66.13955626230155,UNKNOWN,True,,T3,True,False,False,False,14.130434782608695,43.4,315.605,L,False,False,False,False,False,72.8025078369906,89.44200626959248,73.4257053291536,False,False,False,False,False,False,True,182469.0,VS,87.55691942189665,state_original;region;distance_to_state_capital
1866,58269,ND,Osnabrock,48.7015810365633,-98.15517955555126,MW,False,287.94456254048345,T3,False,False,False,False,4.615384615384616,63.7,315.605,,False,False,False,False,False,69.76744186046511,68.6046511627907,51.9186046511628,False,False,False,False,False,False,False,3633.0,VS,124.19354838709675,income_bucket
1867,41250,,,37.7351065986984,-82.46078992620258,UNKNOWN,False,,T3,False,False,False,False,5.30565167243368,65.0,315.605,L,False,False,False,False,False,72.0,60.66666666666667,53.03333333333333,False,False,False,False,False,False,False,56727.0,VS,136.7391304347826,state_original;major_city;region;distance_to_state_capital
1868,41310,,,37.640687706598825,-83.2514624644447,UNKNOWN,False,,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,13276.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
1869,30460,GA,Statesboro,32.42717763704196,-81.78272481521078,S,False,283.73304646116054,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,82683.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1870,29614,SC,Greenville,34.87385977316792,-82.36302054292597,S,False,155.7655128543273,T2,True,False,False,False,26.31578947368421,20.2,315.605,,True,False,False,False,False,,,10.0,False,True,False,True,True,False,False,548166.0,M,93.50785340314135,income_bucket;internet_penetration_state;smartphone_penetration_state
1871,40280,KY,Louisville,38.24764111665844,-85.68703631813672,S,False,71.27277573578084,T2,True,False,False,False,,20.1,315.605,,False,False,False,False,False,,,10.0,False,True,False,False,True,False,False,783022.0,M,219.2982456140351,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1872,21627,,,38.23527726727525,-76.04967315459152,UNKNOWN,True,,T3,True,False,False,False,,72.3,315.605,M,False,False,False,False,False,100.0,100.0,92.5,False,False,False,False,False,False,True,32754.0,VS,62.5,state_original;major_city;region;distance_to_state_capital;literacy_rate
1873,79234,,,34.22107700244051,-100.95508613338409,UNKNOWN,False,,T3,False,False,False,False,31.428571428571427,50.8,315.605,M,False,False,False,False,False,78.125,78.125,66.09375,False,False,False,False,False,False,False,5216.0,VS,66.66666666666666,state_original;major_city;region;distance_to_state_capital
1874,36663,AL,Mobile,30.736825512764465,-88.10896022714878,S,True,249.4525499556606,T2,True,False,False,False,,43.9,315.605,,True,False,False,True,False,,,10.0,False,True,False,True,False,True,True,412590.0,S,289.58333333333337,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1875,39061,MS,Delta City,33.08596898350917,-90.80323848538296,S,False,104.9311752229184,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,3872.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1876,36652,AL,Mobile,30.695849238450307,-88.08029415455414,S,True,250.97330475671995,T2,True,False,False,False,13.20754716981132,80.4,315.605,,True,False,False,True,False,,,10.0,False,True,False,True,False,True,True,412590.0,S,55.88235294117647,income_bucket;internet_penetration_state;smartphone_penetration_state
1877,32775,FL,Scottsmoor,28.76704136707211,-80.87669843907378,S,True,377.915251589563,T2,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,632780.0,M,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1878,52220,IA,Conroy,41.72660753852173,-91.99852975241832,MW,False,136.0135274590676,T3,False,False,False,False,14.02439024390244,56.5,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,16507.0,VS,145.679012345679,income_bucket
1879,92092,CA,San Diego,32.87543859725083,-117.23620600573564,W,False,741.6164010989768,T1,True,False,False,False,100.0,20.7,315.605,,True,True,True,True,True,,,10.0,True,False,True,True,True,True,False,3288774.0,L,63.97515527950311,income_bucket;internet_penetration_state;smartphone_penetration_state
1880,41526,KY,Pikeville,37.4337625622154,-82.51253142979527,S,False,224.2212778352921,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,56727.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
1881,41535,,,37.59368093567711,-82.28422143043568,UNKNOWN,False,,T3,False,False,False,False,2.6490066225165565,41.3,315.605,L,False,False,False,False,False,86.7704280155642,84.8249027237354,67.39688715953308,False,False,False,False,False,False,False,56727.0,VS,68.4931506849315,state_original;major_city;region;distance_to_state_capital
1882,54307,WI,Allouez,44.47049178296237,-88.03659645349032,MW,True,190.12308857501984,T2,True,False,False,False,,34.6,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,270892.0,S,112700.0,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1883,46704,,,41.10359582227056,-85.29236561078766,UNKNOWN,False,,T2,True,False,False,False,28.33333333333333,26.9,315.605,,False,False,False,False,False,75.60975609756098,75.60975609756098,66.70731707317073,False,False,False,False,False,False,False,392378.0,S,268.42105263157896,state_original;major_city;region;distance_to_state_capital;income_bucket
1884,12544,,,42.26128548489972,-73.66822473963161,UNKNOWN,False,,T3,True,False,False,False,40.15748031496063,52.7,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,61100.0,VS,78.87323943661971,state_original;major_city;region;distance_to_state_capital;income_bucket
1885,97336,OR,Crawfordsville,44.35669286834634,-122.85092164488508,W,False,66.79163440020142,T3,True,False,False,False,,62.5,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,130706.0,VS,352.38095238095235,literacy_rate;income_bucket
1886,43346,,,40.57680198230866,-83.84517959442448,UNKNOWN,False,,T3,False,False,False,False,10.1010101010101,12.4,315.605,M,False,False,False,False,False,100.0,100.0,82.5,False,False,False,False,False,False,False,30475.0,VS,88.88888888888889,state_original;major_city;region;distance_to_state_capital
1887,84180,UT,Salt Lake City,40.77044456366508,-111.90110468317984,W,False,1.3690457173931727,T1,True,False,True,False,,-666666666.0,315.605,,True,True,True,False,True,,,10.0,True,True,True,False,True,True,False,1196523.0,L,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1888,75475,,,33.48591422465266,-96.25760880383828,UNKNOWN,False,,T3,True,False,False,False,,26.4,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,37326.0,VS,160.25641025641028,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
1889,36008,,,32.4974660015517,-86.56416053724149,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,59947.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1890,40387,,,37.93494135182747,-83.49026672223803,UNKNOWN,False,,T3,True,False,False,False,9.673286354900704,54.5,315.605,L,False,False,False,False,False,80.17789072426937,76.87420584498093,71.97712833545108,False,False,False,False,False,False,False,6443.0,VS,115.72535991140644,state_original;major_city;region;distance_to_state_capital
1891,79565,TX,Westbrook,32.37638034788179,-101.08413611112002,S,False,394.5784889406699,T3,False,False,False,False,9.027777777777777,46.1,315.605,,False,False,False,False,False,83.60655737704919,96.72131147540983,67.29508196721312,False,False,False,False,False,False,False,9018.0,VS,98.0392156862745,income_bucket
1892,79770,,,31.85390397272917,-103.90586285907456,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,12664.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1893,79781,TX,Sheffield,30.601114111855686,-101.75347747109018,S,False,386.2567129348809,T3,False,False,False,False,25.675675675675677,66.5,315.605,,False,False,False,False,False,60.86956521739131,41.30434782608695,38.80434782608696,False,False,False,False,False,False,False,835.0,VS,184.6153846153846,income_bucket
1894,93634,CA,Big Creek,37.20582759877768,-118.9365213835563,W,False,271.6094405300076,T3,True,False,False,False,,36.5,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,18739.0,VS,210.0,literacy_rate;income_bucket
1895,72391,,,35.67650153715851,-90.2695352342316,UNKNOWN,False,,T3,True,False,False,False,43.18181818181818,34.5,315.605,,False,False,False,False,False,100.0,79.16666666666666,77.70833333333333,False,False,False,False,False,False,False,22543.0,VS,144.44444444444443,state_original;major_city;region;distance_to_state_capital;income_bucket
1896,29733,SC,Rock Hill,34.939449751758794,-81.03172897953182,S,False,104.38458940116632,T2,True,False,False,False,36.36363636363637,19.4,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,293673.0,S,28.321678321678323,income_bucket;internet_penetration_state;smartphone_penetration_state
1897,52759,IA,Montpelier,41.46042523604611,-90.8098938387255,MW,False,234.7671688188072,T3,True,False,False,False,,58.9,315.605,M,False,False,False,False,False,75.0,75.0,73.75,False,False,False,False,False,False,False,42559.0,VS,156.92307692307693,literacy_rate
1898,85554,AZ,Gisela,33.99678722740933,-110.9783424980198,W,False,118.26290758446603,T3,True,False,False,False,18.874172185430464,60.5,315.605,,False,False,False,False,False,70.81339712918661,77.51196172248804,65.45454545454547,False,False,False,False,False,False,False,53795.0,VS,134.0909090909091,income_bucket
1899,99778,AK,Teller,65.25308533156883,-166.34199721267788,W,True,1821.9992427646907,T3,False,False,False,False,,31.3,315.605,M,False,False,False,False,False,74.11764705882354,65.88235294117646,60.20588235294117,False,False,False,False,False,False,True,9866.0,VS,110.74380165289256,literacy_rate
1900,99783,AK,Wales,65.61190920472498,-168.07731977396674,W,True,1907.7416704557168,T3,False,False,False,False,,21.5,315.605,L,False,False,False,False,False,61.76470588235294,82.35294117647058,56.52941176470588,False,False,False,False,False,False,True,9866.0,VS,153.19148936170214,literacy_rate
1901,765,,Esperanza,18.124490511679117,-65.43215877320804,UNKNOWN,True,,T3,False,False,False,False,6.486576621644155,46.5,315.605,L,False,False,False,False,False,79.232,77.728,61.8976,False,False,False,False,False,False,True,8078.0,VS,108.67992766726944,state_original;region;distance_to_state_capital
1902,88119,NM,Fort Sumner,34.34782224286325,-104.40041468744992,W,False,204.383430342267,T3,True,False,False,False,3.1905195989061075,30.6,315.605,,False,False,False,False,False,83.75165125495376,69.0885072655218,67.68163804491414,False,False,False,False,False,False,False,64217.0,VS,205.28541226215648,income_bucket
1903,98533,,,46.67303594194895,-122.43114981530374,UNKNOWN,False,,T3,True,False,False,False,11.143695014662756,60.1,315.605,L,False,False,False,False,False,78.30985915492957,82.25352112676056,73.11267605633802,False,False,False,False,False,False,False,85154.0,VS,145.17906336088154,state_original;major_city;region;distance_to_state_capital
1904,98544,,,46.73889874500163,-123.02692697136028,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,85154.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1905,93962,CA,Spreckels,36.62471751297442,-121.64648877529444,W,True,218.0073951163356,T2,True,False,False,False,25.86206896551724,68.8,315.605,,False,False,False,False,False,100.0,88.88888888888889,81.11111111111111,False,False,False,False,False,False,True,437613.0,S,59.63302752293578,income_bucket
1906,26161,,,39.16788785247405,-81.25260516545663,UNKNOWN,False,,T3,True,False,False,False,3.9755351681957194,62.5,315.605,,False,False,False,False,False,52.87356321839081,64.36781609195403,53.67816091954023,False,False,False,False,False,False,False,5053.0,VS,109.5959595959596,state_original;major_city;region;distance_to_state_capital;income_bucket
1907,25252,,,38.88345222721467,-81.5367903811257,UNKNOWN,False,,T3,True,False,False,False,7.683863885839736,52.9,315.605,L,False,False,False,False,False,45.43568464730291,46.88796680497925,47.5850622406639,False,False,False,False,False,False,False,13786.0,VS,107.82608695652172,state_original;major_city;region;distance_to_state_capital
1908,77341,TX,Huntsville,30.69827363744834,-95.55890452233427,S,False,214.7166522599378,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,True,True,False,False,False,False,False,80209.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1909,83657,,,44.23553290542628,-116.3005687570479,UNKNOWN,False,,T3,True,False,False,False,38.88888888888889,62.6,315.605,M,False,False,False,False,False,100.0,75.72815533980582,84.00485436893203,False,False,False,False,False,False,False,8273.0,VS,387.5,state_original;major_city;region;distance_to_state_capital
1910,80423,CO,McCoy,39.84775852440992,-106.55359008080264,W,False,134.10595181297995,T3,True,False,False,False,40.963855421686745,47.1,315.605,,False,False,False,False,False,100.0,43.333333333333336,65.16666666666666,False,False,False,False,False,False,False,55135.0,VS,822.2222222222222,income_bucket
1911,75132,TX,Fate,32.93853116927182,-96.38032571745026,S,False,323.8549127436916,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,123617.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1912,76538,,,31.642611131830517,-97.88959573915098,UNKNOWN,False,,T3,True,False,False,False,21.93362193362193,53.5,315.605,M,False,False,False,False,False,88.6574074074074,85.64814814814815,82.93981481481481,False,False,False,False,False,False,False,84748.0,VS,97.31543624161074,state_original;major_city;region;distance_to_state_capital
1913,76623,,,32.219003236179965,-96.78879327917676,UNKNOWN,False,,T3,True,False,False,False,0.7246376811594203,36.7,315.605,,False,False,False,False,False,84.44444444444444,88.88888888888889,74.88888888888889,False,False,False,False,False,False,False,213160.0,VS,93.75,state_original;major_city;region;distance_to_state_capital;income_bucket
1914,73437,,,34.36193033262798,-97.41558411079664,UNKNOWN,False,,T3,True,False,False,False,13.043478260869565,44.5,315.605,L,False,False,False,False,False,27.500000000000004,50.0,41.5,False,False,False,False,False,False,False,48555.0,VS,58.82352941176471,state_original;major_city;region;distance_to_state_capital
1915,70446,,,30.63611319898239,-90.35158054462882,UNKNOWN,True,,T3,True,False,False,False,14.158943009268388,37.6,315.605,M,False,False,False,False,False,91.805951895638,95.6379942927028,87.69567876070118,False,False,False,False,False,False,True,136738.0,VS,69.2543652666352,state_original;major_city;region;distance_to_state_capital
1916,16675,,,40.68795554347963,-78.6790454005412,UNKNOWN,False,,T3,True,False,False,False,,62.5,315.605,L,False,False,False,False,False,32.55813953488372,62.7906976744186,48.0,False,False,False,False,False,False,False,131538.0,VS,158.8235294117647,state_original;major_city;region;distance_to_state_capital;literacy_rate
1917,4427,,,44.98049816273251,-69.01062501059663,UNKNOWN,False,,T3,True,False,False,False,14.748035136384653,42.7,315.605,M,False,False,False,False,False,86.45747316267548,81.58546655656482,80.63790255986788,False,False,False,False,False,False,False,154710.0,VS,105.07544581618656,state_original;major_city;region;distance_to_state_capital
1918,95984,CA,Bucks Lake,39.99654821746994,-121.11950305902415,W,False,160.60858094633855,T3,False,False,False,False,,68.6,315.605,,False,False,False,False,False,39.21568627450981,58.82352941176471,36.274509803921575,False,False,False,False,False,False,False,19423.0,VS,24.390243902439025,literacy_rate;income_bucket
1919,95430,CA,Monte Rio,38.4627878450709,-123.04476372882388,W,True,135.51809929794544,T2,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,True,485040.0,S,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1920,4237,,,44.49665496775835,-70.72560377653313,UNKNOWN,False,,T3,False,False,False,False,29.03225806451613,53.3,315.605,M,False,False,False,False,False,90.41095890410958,91.78082191780824,75.7876712328767,False,False,False,False,False,False,False,59255.0,VS,153.21100917431193,state_original;major_city;region;distance_to_state_capital
1921,15625,,,40.270480426592826,-79.67925299857544,UNKNOWN,False,,T2,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,100.0,,50.0,False,False,False,False,False,False,False,352500.0,S,100.0,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;smartphone_penetration_state
1922,17235,PA,Marion,39.85701462533596,-77.69748252380269,NE,False,83.07876560530529,T3,True,False,False,False,15.294117647058824,31.1,315.605,,False,False,False,False,False,84.50704225352112,91.07981220657275,75.68075117370891,False,False,False,False,False,False,False,157379.0,VS,115.97222222222224,income_bucket
1923,93227,CA,Goshen,36.34397637318159,-119.41840619381946,W,False,308.97781865624904,T2,True,False,False,False,,30.8,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,478693.0,S,229.8507462686567,literacy_rate;income_bucket
1924,23884,VA,Sussex,36.917327810305295,-77.28011155667828,S,False,153.73679983122494,T3,True,False,False,False,,31.6,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,10765.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1925,76930,,,31.11075229348118,-101.11974371054276,UNKNOWN,False,,T3,True,False,False,False,16.666666666666664,49.6,315.605,M,False,False,False,False,False,64.86486486486487,91.8918918918919,75.60810810810811,False,False,False,False,False,False,False,2822.0,VS,102.5,state_original;major_city;region;distance_to_state_capital
1926,97343,,,44.5693450006782,-123.73090972681445,UNKNOWN,False,,T3,True,False,False,False,7.377049180327869,48.4,315.605,,False,False,False,False,False,80.74866310160428,81.81818181818183,70.93582887700535,False,False,False,False,False,False,False,96303.0,VS,102.51046025104604,state_original;major_city;region;distance_to_state_capital;income_bucket
1927,99136,,,46.67470545412823,-117.94889626398832,UNKNOWN,False,,T3,True,False,False,False,,82.2,315.605,M,False,False,False,False,False,81.81818181818183,27.27272727272727,59.77272727272728,False,False,False,False,False,False,False,47003.0,VS,366.6666666666666,state_original;major_city;region;distance_to_state_capital;literacy_rate
1928,97626,OR,Fort Klamath,42.72488376247784,-122.02010633995812,W,False,259.7158551514562,T3,True,False,False,False,2.3904382470119523,63.2,315.605,,False,False,False,False,False,87.1559633027523,87.1559633027523,75.36697247706422,False,False,False,False,False,False,False,70247.0,VS,172.82608695652172,income_bucket
1929,29015,,,34.441202151225006,-81.33807195926495,UNKNOWN,False,,T3,True,False,False,False,7.635206786850477,48.7,315.605,L,False,False,False,False,False,84.5360824742268,85.77319587628865,76.83505154639175,False,False,False,False,False,False,False,38435.0,VS,97.63779527559056,state_original;major_city;region;distance_to_state_capital
1930,8074,NJ,Richwood,39.71288955677577,-75.16378741768835,NE,True,66.55795537767878,T2,True,False,False,False,100.0,-666666666.0,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,True,306954.0,S,90.47619047619048,income_bucket
1931,29333,SC,Spartanburg,34.97091583664354,-81.91069457242038,S,False,134.47355867335617,T2,True,False,False,False,34.61538461538461,25.5,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,True,False,True,False,False,False,347852.0,S,76.38888888888889,income_bucket
1932,16725,,,41.89884853338893,-78.66316526441207,UNKNOWN,False,,T3,True,False,False,False,,31.6,315.605,M,False,False,False,False,False,100.0,100.0,92.5,False,False,False,False,False,False,False,39904.0,VS,206.25,state_original;major_city;region;distance_to_state_capital;literacy_rate
1933,99638,AK,Nikolski,53.01328417899764,-168.75359529437534,W,True,2205.7448383489264,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,True,5235.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
1934,87365,,,35.53584929184475,-108.13792355016108,UNKNOWN,False,,T3,True,False,False,False,,62.8,315.605,,False,False,False,False,False,50.0,100.0,65.0,False,False,False,False,False,False,False,70431.0,VS,350.0,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
1935,27268,NC,High Point,35.97139356593032,-79.99471474688393,S,False,124.06807225562233,T2,True,False,False,False,,19.2,315.605,,False,False,False,False,False,,,10.0,False,True,False,True,False,False,False,547940.0,M,90.20070838252656,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
1936,10112,NY,New York,40.7589054663391,-73.97904384762236,NE,True,211.38003588155203,T1,True,False,False,False,,-666666666.0,315.605,,True,True,True,True,True,,,10.0,True,False,True,True,True,True,True,1629477.0,L,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1937,78873,TX,Leakey,29.80966335990875,-99.73952700787989,S,False,198.7936002505499,T3,True,False,False,False,23.91304347826087,60.9,315.605,,False,False,False,False,False,72.54374158815612,93.27052489905788,71.66218034993271,False,False,False,False,False,False,False,24881.0,VS,94.45178335535006,income_bucket
1938,95568,,,41.48454869306502,-123.48543686704808,UNKNOWN,True,,T3,True,False,False,False,36.3013698630137,35.4,315.605,,False,False,False,False,False,64.0,60.0,56.6,False,False,False,False,False,False,True,134541.0,VS,519.4444444444445,state_original;major_city;region;distance_to_state_capital;income_bucket
1939,83244,,,43.94075508787587,-113.1128717654657,UNKNOWN,False,,T3,True,False,False,False,3.5211267605633805,32.2,315.605,,False,False,False,False,False,96.02272727272728,100.0,83.4090909090909,False,False,False,False,False,False,False,2684.0,VS,196.92307692307693,state_original;major_city;region;distance_to_state_capital;income_bucket
1940,18012,PA,Palmerton,40.8113464023144,-75.59157512048733,NE,False,124.7273392443705,T3,True,False,False,False,,67.5,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,65382.0,VS,52.38095238095239,literacy_rate;income_bucket
1941,80264,CO,Denver,39.742477737974845,-104.98548274683267,W,False,0.5499896064748686,T2,True,False,True,False,,-666666666.0,315.605,,True,True,True,False,True,,,10.0,True,True,True,False,True,True,False,718877.0,M,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
1942,2829,RI,Harmony,41.89397492602481,-71.5914435407513,NE,True,16.71598981498348,T2,True,False,False,False,,18.0,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,True,664854.0,M,96.15384615384616,literacy_rate;income_bucket
