"pincode","state_original","major_city","latitude","longitude","region","coastal_city","distance_to_state_capital","city_tier","is_metro_city","is_smart_city","is_state_capital","is_union_territory_capital","literacy_rate","median_age_estimate","consumer_price_index","income_bucket","has_airport","has_international_airport","has_metro_rail","has_seaport","major_railway_station","internet_penetration_state","smartphone_penetration_state","digital_payment_index","is_it_hub","is_manufacturing_hub","is_financial_center","is_textile_hub","is_education_hub","is_tourist_city","is_coastal","district_population_numeric","district_population","sex_ratio"
"852130","BR","SUPAUL","26.131709","86.610711","E","f","160.44","T3","f","f","f","f","57.67","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2229076","L","929.46"
"852134","BR","SUPAUL","25.58","85.22","E","f","10.27","T3","f","f","f","f","57.67","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2229076","L","929.46"
"852137","BR","SUPAUL","26.2220858","87.0050561","E","f","200.82","T3","f","f","f","f","57.67","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2229076","L","929.46"
"852138","BR","SUPAUL","26.2144488","86.6799942","E","f","170.33","T3","f","f","f","f","57.67","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2229076","L","929.46"
"852139","BR","SUPAUL","26.1291208","86.8897655","E","f","186.59","T3","f","f","f","f","57.67","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2229076","L","929.46"
"848506","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848113","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848207","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848114","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848115","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848205","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848117","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848134","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848302","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848160","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848103","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848104","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848301","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848206","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848213","BR","DARBHANGA","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","56.56","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3937385","VL","911.4"
"848122","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848208","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848501","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848102","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848505","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848504","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848125","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848210","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848129","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848236","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848209","BR","DARBHANGA","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","56.56","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848130","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848132","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848503","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848131","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"848133","BR","SAMASTIPUR","25.862968","85.781026","E","f","72.38","T3","f","f","f","f","61.86","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","4261566","VL","911.01"
"841403","BR","SARAN","25.999812","84.68897","E","f","61.95","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841202","BR","SARAN","25.798863","84.946409","E","f","28.13","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841204","BR","SARAN","26.0181","84.4973","E","f","77.76","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841205","BR","SARAN","27.07121","77.536146","E","f","773.12","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841207","BR","SARAN","25.744692","85.013788","E","f","19.29","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841208","BR","SARAN","25.965105","84.535325","E","f","71.24","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841209","BR","SARAN","25.89279","84.493376","E","f","70.7","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841412","BR","SARAN","25.899664","84.69263","E","f","54.24","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841212","BR","SARAN","25.986693","84.482884","E","f","76.92","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841214","BR","SARAN","25.852765","84.634878","E","f","56.14","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841213","BR","SARAN","25.806716","84.686155","E","f","49.17","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841215","BR","SARAN","25.959342","85.031141","E","f","40.94","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841313","BR","SARAN","25.838593","84.579224","E","f","60.32","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841219","BR","SARAN","25.885981","85.027272","E","f","33.13","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841220","BR","SARAN","25.980998","84.575488","E","f","69.04","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841225","BR","SARAN","25.771915","84.960356","E","f","24.93","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841302","BR","SARAN","23.481895","88.493434","E","f","414.58","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841305","BR","SARAN","25.760929","84.674064","E","f","48.14","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841422","BR","SARAN","26.039936","84.688393","E","f","65.26","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841221","BR","SARAN","25.768177","85.033609","E","f","20.61","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841101","BR","SARAN","25.694287","85.178376","E","f","12.01","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841222","BR","SARAN","25.859065","84.972775","E","f","32.36","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841401","BR","SARAN","25.974863","84.925816","E","f","45.99","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841402","BR","SARAN","25.919739","84.942619","E","f","39.74","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841460","BR","SARAN","25.929408","84.975253","E","f","39.39","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841410","BR","SARAN","26.1739","84.81071","E","f","70.92","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841443","BR","SARAN","25.956656","84.786381","E","f","51.85","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841411","BR","SARAN","25.85597","84.856793","E","f","38.8","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841414","BR","SARAN","25.858332","84.75767","E","f","46.29","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841415","BR","SARAN","25.881015","84.801975","E","f","44.62","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841417","BR","SARAN","26.10562","84.803062","E","f","64.55","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841419","BR","SARAN","25.927241","84.829421","E","f","46.59","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841442","BR","SARAN","25.89638","84.749837","E","f","49.6","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841421","BR","SARAN","26.058849","84.800731","E","f","60.2","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"841424","BR","SARAN","26.072566","84.883948","E","f","57.61","T3","f","f","f","f","63.82","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3951862","VL","953.64"
"843311","BR","SITAMARHI","26.428836","85.464631","E","f","98.39","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843313","BR","SITAMARHI","26.73065","85.3101","E","f","127.15","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843314","BR","SITAMARHI","26.503","85.64575","E","f","113.32","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843315","BR","SITAMARHI","26.7110832","85.3454493","E","f","125.58","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843316","BR","SITAMARHI","26.450005","85.399995","E","f","98.57","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843317","BR","SITAMARHI","17.3737477","85.5469","E","f","915.78","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843318","BR","SITAMARHI","26.8475263","85.580496","E","f","146.13","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843319","BR","SITAMARHI","26.52201","85.76803","E","f","121.25","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843320","BR","SITAMARHI","26.4670003","85.69996","E","f","112.48","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843322","BR","SITAMARHI","26.6601","85.58125","E","f","126.55","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843332","BR","SITAMARHI","26.6184","85.6935","E","f","126.9","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843323","BR","SITAMARHI","26.66334","85.58245","E","f","126.93","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843333","BR","SITAMARHI","26.44091","85.6654","E","f","108.23","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843324","BR","SITAMARHI","26.5078422","85.6396211","E","f","113.51","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843325","BR","SITAMARHI","26.47","85.36","E","f","99.67","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843334","BR","SHEOHAR","26.73065","85.31","E","f","127.14","T3","f","f","f","f","53.78","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","656246","S","892.98"
"843326","BR","SITAMARHI","26.4494","85.4834","E","f","101.19","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843327","BR","SITAMARHI","26.65405","85.4446","E","f","121.6","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843328","BR","SITAMARHI","26.411156","85.5199938","E","f","98.66","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843329","BR","SHEOHAR","26.5766","85.2299","E","f","109.15","T3","f","f","f","f","53.78","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","656246","S","892.98"
"843302","BR","SITAMARHI","26.54","85.47","E","f","110.21","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843330","BR","SITAMARHI","26.8429","85.58491","E","f","145.78","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"843331","BR","SITAMARHI","26.36","85.72","E","f","103.63","T3","f","f","f","f","52.05","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3423574","VL","898.56"
"841405","BR","GOPALGANJ","26.4059","84.5903","E","f","104.08","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841425","BR","GOPALGANJ","84.346317","26.569926","E","f","6844.43","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841426","BR","GOPALGANJ","26.4487","84.1092","E","f","138.23","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841508","BR","GOPALGANJ","26.5249","84.4403056","E","f","123.23","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841407","BR","GOPALGANJ","26.2615","84.7446","E","f","82.58","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841427","BR","GOPALGANJ","26.4685","84.4433","E","f","117.89","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841428","BR","GOPALGANJ","26.569926","84.346317","E","f","132.67","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841436","BR","GOPALGANJ","26.353984","84.297494","E","f","117.43","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841437","BR","GOPALGANJ","26.5631","84.0796","E","f","149.21","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841501","BR","GOPALGANJ","26.5575","84.3305","E","f","132.49","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841438","BR","GOPALGANJ","26.36","84.33","E","f","115.66","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841503","BR","GOPALGANJ","26.5913","84.3115","E","f","136.63","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841420","BR","GOPALGANJ","26.1803","84.8085","E","f","71.66","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841505","BR","GOPALGANJ","26.5248","84.3541","E","f","128.17","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841423","BR","GOPALGANJ","26.3352","84.6662","E","f","93.49","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841440","BR","GOPALGANJ","26.4368","84.3989","E","f","117.69","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","2562012","L","1021.05"
"841231","BR","SIWAN","26.1095277","84.2933611","E","f","100.26","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841286","BR","SIWAN","26.2269722","84.3564167","E","f","103.4","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841232","BR","SIWAN","26.3194166","84.4588055","E","f","103.77","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841406","BR","SIWAN","26.2269722","84.3564167","E","f","103.4","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841408","BR","SIWAN","26.1777","84.0821","E","f","122.09","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841234","BR","SIWAN","26.0782","84.1307","E","f","112.38","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841233","BR","SIWAN","26.0911388","84.4615833","E","f","85.58","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841235","BR","SIWAN","26.2269722","84.3564167","E","f","103.4","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841227","BR","SIWAN","26.21991","84.35807","E","f","102.76","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841435","BR","SIWAN","26.2269722","84.2933611","E","f","108.15","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841236","BR","SIWAN","26.076","84.3568","E","f","92.93","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841237","BR","SIWAN","26.3022222","84.3672222","E","f","108.45","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841447","BR","GOPALGANJ","26.219622","84.356659","E","f","102.84","T3","f","f","f","f","65.47","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841238","BR","SIWAN","26.2269722","84.3564167","E","f","103.4","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841239","BR","SIWAN","26.2405833","84.1553888","E","f","119.92","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841507","BR","SIWAN","26.219621","84.356659","E","f","102.84","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
"841439","BR","SIWAN","25.912","84.2128","E","f","97.25","T3","f","f","f","f","69.45","22.0","197.8","Lo","f","f","f","f","f","43.0","50.0","5.0","f","f","f","f","f","f","f","3330464","VL","988.23"
